title	author	body
冬日杂咏，三首之三	黄文仪	浓云密密布层阴，雪满前山路正深。雨为天寒吹似霰，梅花开遍玉成林。
冬夜八首，八首之一	黄文仪	风起寒涛响，霞拖远岫明。暮烟埋野树，夜月照山城。酒后诗情在，花前道气清。石床趺坐久，掩卷听钟声。
冬夜八首，八首之二	黄文仪	一池新水碧，万点夜星明。境静风敲竹，檐虚月照楹。牢牢花犬吠，唧唧草虫鸣。宝鸭频添炷，铜壶漏二更。
冬夜八首，八首之三	黄文仪	嚼雪题新句，焚香净客心。天寒烟较重，云暗夜来深。天冷茶声歇，衣单露气侵。孤灯人寂寂，聊写静观吟。
冬夜八首，八首之四	黄文仪	清磬一声外，频敲数韵诗。雪香梅暗吐，山回月来迟。风起帘波动，更深露气滋。检书烧短烛，红影照离离。
冬夜八首，八首之五	黄文仪	月暗山无影，叶垂露有光。墙边梅吐白，篱下菊开黄。斗酒娱寒夜，疏帘怯晚霜。挑灯红落烬，趺坐看金刚。
冬夜八首，八首之六	黄文仪	铜漏频推箭，银缸落尽煤。寒侵三径雪，烟重一技梅。酒酌卜萄绿，茶烹瑞草魁。晨鸡三叠唱，晓色向东开。
冬夜八首，八首之七	黄文仪	江星云外落，海日地中来。水碧浮天镜，霞红照玉台。几株枫树雪，数朵陇头梅。报晓钟初击，霜寒落叶豗。
冬夜八首，八首之八	黄文仪	雪黏千树白，霜染一林红。星落花垂露，更残雾卷风。板桥苔路滑，海屿日华融。世界劳生事，干坤任转蓬。
冬景八首，八首之一	黄文仪	一窗冷雨裁诗夜，半壁青灯立雪时。风送涛声来枕畔，烟笼春色上梅枝。茶烹活水珠跳急，炉爇名香雾袅迟。醉意陶陶聊自适，琛情间寄几行诗。
冬景八首，八首之二	黄文仪	黄花无语解含嚬，绿酒多情惯醉人。枕上梦魂频化蝶，壁间剑气未埋尘。冲霄老鹤云情在，傲雪寒梅雨意新。莫怪空山零落尽，霜严谁是后凋身。
冬景八首，八首之三	黄文仪	月来日往成今古，物换星移转岁年。一片闲云空里色，千林落叶晚来烟。风光共道如流水，世界谁知似芥船。夜静涛声闻汩没，琴情妙入伯牙弦。
冬景八首，八首之四	黄文仪	静里方知宇宙宽，匡林梦觉意闲闲。逸情聊共青云远，幽兴贪看夜月团。山意冲寒梅破蕊，岸容带雾聊凋残。芳心未与年俱尽，且醉流霞待鹤还。
冬景八首，八首之五	黄文仪	寒风吹送晚来潮，水意云情入望遥。雪满空山人独立，霜凝老干木初凋。遐心寄与云边鹤，韵事闲听月下箫。想到江头烟雨里，野梅应放玉千条。
冬景八首，八首之六	黄文仪	烟锁寒山睡未醒，鸟飞绝迹悄无声。遥看零落疏林外，犹带苍红石发萦。雨雪霏霏催岁暮，梅花泛泛迫诗情。年来世事浑忘却，重订江鸥旧日盟。
冬景八首，八首之七	黄文仪	倚栏日日看云行，风动疏林鹤梦惊。旷野萧条晨雾重，江村冷寂暮烟生。绿落苔枯山露骨，冰坚地冻水无声。铅华剥尽天涯色，松柏留青老气横。
冬景八首，八首之八	黄文仪	潮落沙堤暮雨阑，排空雁字拂云端。一天冷月三冬景，两岸寒涛万顷滩。雪蕊散时天欲晓，霜钟声寂漏初残。整衣默坐鸡三唱，炉火香清爇紫檀。
冬景，四首之一	黄文仪	桑枯木落响天风，霞彩云阴暮景中。树色苍苍遮不断，满江还有木芙蓉。
冬景，四首之二	黄文仪	万象绕归仁寿镜，一尘不翳玉壶冰。裁成妙句偶然得，兴到研云写紫藤。
冬景，四首之三	黄文仪	半亩塘开一鉴澄，幽人心迹冷于冰。山斋日日吟风坐，貌瘦神清道气凝。
冬景，四首之四	黄文仪	夜夜烹茶煮雪冰，今霄霁色十分澄。山窗坐落三更月，炉焰犹然暖气蒸。
北极，二首之一	黄文仪	天地至仁万物运，运行昼夜无时阙。煌煌有象北辰居，宝其阳光尊日月。
北极，二首之二	黄文仪	列宿森罗皆拱北，泯乎声臭绝形色。浑然帝载妙无为，大哉圣心一太极。
玉山，	黄文仪	万仞高峰秀出尘，芙蓉涨起海之滨。鸾潭碧水光于镜，玉岭晴云白似银。展拓晶屏二千里，烂开花木四时春。奇游不减蓬莱胜，窈谷幽岩曲曲津。
即景，四首之一	黄文仪	一帘竹影画离离，月白风清花气吹。梦里似曾闻广乐，醒来玉树弄阶墀。
即景，四首之二	黄文仪	青松黛绿秀超群，半入江天半入云。地僻最宜秋鹤唳，风涛起处夜深闻。
即景，四首之三	黄文仪	霞衣叠叠灿天青，松影森森自一亭。夜半月明惊鹤唳，芙蓉露下气流馨。
即景，四首之四	黄文仪	霜寒水落响天风，烟叶流丹几树枫。雪冷石梁人影绝，蓑衣独钓一渔翁。
扶鸾	黄文仪	一幅鸾书鸟篆文，空中落笔卷风云。每当烛跋香残后，驾鹤飞来紫气芬。
夜泛莲潭	黄文仪	月色随波涌，云阴落地流。水澄千里镜，天净十分秋。鵷鹭飞芦渚，凫鷖立浪头。濯缨方自适，随意泛渔舟。
夜雨	黄文仪	细雨萧斋夜，寒毡冷似霜。地炉频煮酒，倾尽一壶觞。展卷翻细帙，挑灯对短章。文坛灵不抿，剑气吐光芒。
夜起，二首之一	黄文仪	夜深山月一轮高，屋角阴风正怒号。自起开窗望明月，满庭树影弄萧骚。
夜起，二首之二	黄文仪	匆匆扰扰几人闲，梦醒鸡声五夜阑。争似鸟栖深树乐，山村日暮共云还。
孟冬二十九夜作	黄文仪	云暗风疏候，星明月晦天。松涛连夜响，竹树起寒烟。石砌虫鸣急，霜篱菊尚鲜。垂帘宵独坐，睡去梦魂圆。
纪许逆滋事五古十二首	黄文仪	北匪戕官后，南疆恣劫攘。揭竿起伏莽，乌合成鸱张。祭纛用人牺，顺天帜飘扬。蓦地纵剽掠，哀鸿目惨伤。将官守火库，民勇护城厢。蔓延苏逆来，乘时跳陆梁。勒金与封谷，冤惨不可当。大军快来苏，焚香祝上苍。
纪许逆滋事五古十二首	黄文仪	粤匪毒于贼，攻庄恣杀虏。列幕挂帅旗，榜起中军府。主帜惟李受，伟中误为辅。飞檄调三军，分营并设伍。溪南五百庄，一炬成焦土。我民竟何辜，风餐夜宿露。呼天喊地来，栖身竟无所。死者纷狼籍，生者犹罹苦。平公菩萨心，涕泣为招抚。
纪许逆滋事五古十二首	黄文仪	援兵一旅余，时自郡南下。行次楠梓坑，环宿王宫社。一卒警梦呼，有谍来谋夜。起视贼纷纷，磔石浪掷瓦。急击枪连环，竟尔众避寡。彼贼固无能，神助亦非假。
纪许逆滋事五古十二首	黄文仪	陂城一挫衂，贼兽散纷纷。拥兵火药库，一卒不出门。尔乃肆跳梁，啸聚再为群。村庄罄劫掠，冤声不可闻。举头望青天，何时见官军。惨兹离乱日，民命诚鸡豚。
纪许逆滋事五古十二首	黄文仪	得胜通军号，绿叶插上头。天寒夜昏黑，长驱过敌楼。如入无人境，北风鸣飕飕。进薄焚前署，杀声喊咻咻。火炮连击之，逃生无处求。隘巷遇民兵，飞弹红乱投。颠倒蒺藜内，截屠血涨沟。鼠窜与鹿奔，星星急散休。谁提一旅师，逐寇出捕搜。孽氛立扫净，逆竖敢稽留。如何再延蔓，猖獗为民忧。
纪许逆滋事五古十二首	黄文仪	县东有一境，号曰罗汉门。此地称粤区，贼伺为巢屯。陂头既败北，兔窟营孔殷。爰集三千旅，旌旗扬风云。伊谁献此策，苏逆计超群。扬威齐奋武，一战弃甲奔。乃复持两端，擒渠约官军。嗟嗟苏大哥，狡猾犹如鼢。原来豆变子，众唾不堪闻。
纪许逆滋事五古十二首	黄文仪	凤姑谁家女，青楼之侠妓。立马提金刀，轩袖时流视。簇拥少年男，盎盎花粉气。观者列如堵，尔贼诚游戏。
纪许逆滋事五古十二首	黄文仪	秃奴敢作贼，树帜冈上殿。一阵袈裟兵，个个罗汉面。背负金观音，漫云佛助战。菩萨如有知，汝曹岂得免。
纪许逆滋事五古十二首	黄文仪	畏贼陈骑尉，分垒护陂城。屯军北郭外，刁斗夜丁丁。未曾见一卒，那有贼谋营。发炮击投树，官军空夜惊。
纪许逆滋事五古十二首	黄文仪	数间火药库，僻在城东里。环植竹四围，用以藏军器。堂堂翁游戎，潜身此依据。贼来不出剿，干城枉尔寄。藉非民勇力，逆党何由避。散财得民心，托公善为计。
纪许逆滋事五古十二首	黄文仪	巨炮何年物，沈埋沙砾中。斑驳久韬晦，猝获称神功。量弹装斗余，正苦药难供。百斤由郡来，一试响彻空。霹雳喷天花，冲突滚火龙。闻之皆胆落，逐寇走匆匆。幸哉此一隅，赖兹免粤锋。
纪许逆滋事五古十二首	黄文仪	北鄙功成后，南辕返旆时。盆香迎道路，父老望旌旗。赫赫马提军，桓桓列虎貔。扬威扫孽竖，鸣钲震鼓鼙。闻风贼股栗，一矢怕交驰。星散兽窜伏，执丑争戏之。我民素知方，先驱义勇为。擒渠致麾下，曾不劳王师。善后宜筹画，毋贻恶蔓滋。
秋景，二首之一	黄文仪	秋来何物最关心，篱满黄花橘满林。一艺未成惭夙志，千诗寄意记幽音。奇文过眼聊成诵，奥义连篇费苦寻。读倦焚香欣独坐，不时悦耳听幽禽。
秋景，二首之二	黄文仪	玉阶绿荫连枝树，金鼎香开独占兰。喜作坡翁两日坐，未妨康节一身闲。半卷疏帘邀月色，好开幽径对花欢。柴门静掩苔无迹，味道应须万虑删。
偶兴	黄文仪	一帘明月裁诗夜，半榻清风独坐时。搁笔静观浮世事，黄粱梦觉饭犹炊。
问天	黄文仪	骚首沈吟问太清，人问何事不平鸣。几回欲洗巢由耳，飞到蓬山卧月明。
寄兴，二十四首之一	黄文仪	小隐隐城郭，檐前竹四帷。一庵花鸟趣，雅称闭门居。
寄兴，二十四首之二	黄文仪	万缘空了了，诗酒未忘情。寄兴青云外，琼楼开玉京。
寄兴，二十四首之三	黄文仪	梦中游八极，醉里傲干坤。觉悟浮生事，应知入道门。
寄兴，二十四首之四	黄文仪	太空云翳断，秋月一轮高。心静知缘少，诗清为兴豪。
寄兴，二十四首之五	黄文仪	诗酒含生意，都因凿窍忘。至人心若镜，应物绝迎将。
寄兴，二十四首之六	黄文仪	倚筇流水外，相对暮山青。月照芦如雪，风吹荻一汀。
寄兴，二十四首之七	黄文仪	溪月号寒蚓，秋镜响夜虫。凄清缠客思，离恨郁忡忡。
寄兴，二十四首之八	黄文仪	闭户诵周易，焚香清道心。爻词如可会，大象何难寻。
寄兴，二十四首之九	黄文仪	孤雁云边叫，啼猿月下闻。一声凄切调，寄意写回文。
寄兴，二十四首之十	黄文仪	太空浑不有，夜夜灿星图。经纬罗天地，无垣不拱枢。
寄兴，二十四首之十一	黄文仪	潮汐期无爽，波涛吐纳中。降舛关地气，呼吸运相通。
寄兴，二十四首之十二	黄文仪	月射阳精耀，星分日气光。至人凌倒影，夜夜月辉扬。
寄兴，二十四首之十三	黄文仪	福图五十五，环极百神居。欲觅天门入，应观三纬书。
寄兴，二十四首之十四	黄文仪	智极三天数，胸藏万卷书。诚明理尽彻，仰企石斋庐。
寄兴，二十四首之十五	黄文仪	剀切详明疏，尤传罪己篇。莫将轻进议，漫自訾前贤。
寄兴，二十四首之十六	黄文仪	学探贤圣域，秀节更能贞。天盖楼前月，长悬一片明。
寄兴，二十四首之十七	黄文仪	紫阳真老宿，晚景造幽源。感兴斋居句，悔教枝叶繁。
寄兴，二十四首之十八	黄文仪	山斗文章重，渊源出子舆。遗文盈箧笋，原道一篇书。
寄兴，二十四首之十九	黄文仪	三读复性书，艰深亦颇解。感化策前修，一息勤无懈。
寄兴，二十四首之二十	黄文仪	夏峰孙老人，讲学篡宗传。谢却蒲车诏，岁寒节益见。
寄兴，二十四首之二十一	黄文仪	超超陶靖节，松柏岁寒心。载咏南山句，孔颜乐趣深。
寄兴，二十四首之二十二	黄文仪	安乐全高节，津桥听杜鹃。清风千古在，观物到先天。
寄兴，二十四首之二十三	黄文仪	洒落心无累，光风霁月天。画图明太极，雅爱一溪莲。
寄兴，二十四首之二十四	黄文仪	一介书生耳，犹留发几茎。典型仍未坠，夕照晓村明。
寄兴，四首之一	黄文仪	知音千古本来稀，老我空山乐茹薇。鸟入松云深得所，鹤盘海屿倦来归。一潭活水秋垂钓，半榻春风夜理徽。最是可人枝上蝶，南园草绿故飞飞。
寄兴，四首之二	黄文仪	春风秋月足怡情，静里频敲磬几声。鸟语喃喃亲睡觉，花香脉脉梦魂清。无穷诗思云千叠，洗濯尘襟水一泓。万虑俱空缘不起，掩关终日听涛鸣。
寄兴，四首之三	黄文仪	结想名山静里天，身闲无事日如年。鸟啼花落云生石，水净沙明月印川。泛泛小舟红蓼渚，行行拄杖白云边。安居如此真吾乐，鸟弄歌笙当管弦。
寄兴，四首之四	黄文仪	看破红尘淡外求，把将万事付东流。升沈有分情何着，俯仰无惭乐更优。茗碗熏炉供静趣，行云野鹤伴闲游。一丝不挂神超越，作德由来心日休。
梅	黄文仪	浅水晴沙外，烟笼一树梅。香浮风韵细，魂度月华来。半点无尘到，疏枝带雪开。琴心如可写，清梦共徘徊。
梅，二十首之一	黄文仪	栖烟压雪横篱落，蘸水笼沙带月开。数点春心花里现，香清韵细绝纤埃。
梅，二十首之二	黄文仪	玉骨冰魂雪后姿，黄昏月色暮钟时。板桥流水香初度，竹外横斜见一枝。
梅，二十首之三	黄文仪	幽姿何必傍瑶台，笑傲冰霜寂历开。流水空山尘不到，孤芳解占百花魁。
梅，二十首之四	黄文仪	玉立佳人窈窕姿，园林掩映几多时。横斜影里萧萧竹，冷月疏烟伴最宜。
梅，二十首之五	黄文仪	寒风吹下月棱棱，浅抹疏烟薄霭蒸。瘦影一篱霜满地，罗浮梦醒冷于冰。
梅，二十首之六	黄文仪	天女维摩本绝尘，香魂同化此花身。雪中特为开生面，看取枝头数点春。
梅，二十首之七	黄文仪	木落山枯霜雪清，江头千树淡烟横。水流香动黄昏月，戒夜钟敲第一声。
梅，二十首之八	黄文仪	江村霜冷寂无哗，吟屋萧疏几树斜。瘦到骨时香到骨，严寒始放一枝花。
梅，二十首之九	黄文仪	书声澈夜月泠泠，斜影当窗雪满亭。幽气袭人香冉冉，霜高瘦却玉肌青。
梅，二十首之十	黄文仪	雪冷前村流水香，溪桥千树月痕凉。冰肌耐却寒威瘦，缟素魂交睹靓妆。
梅，二十首之十一	黄文仪	雪花封处是瑶台，冷对清樽雪夜开。酒醒梦回风细卷，琼英飞落满苍苔。
梅，二十首之十二	黄文仪	霜风吹下雪漫漫，香处梅花破笑颜。云冷月明清有韵，高枝攀摘细加餐。
梅，二十首之十三	黄文仪	寒风裂石破天垠，万本梅花着色新。雪里幽姿开半面，空山明月见精神。
梅，二十首之十四	黄文仪	枫落溪湾弃叶红，孤山千树月明中。自从逋客微吟后，寂寞枝头笑冷风。
梅，二十首之十五	黄文仪	烟锁云埋玉冰隈，香从何处贵疑猜。行过寂寞江村路，始见琼瑶几树开。
梅，二十首之十六	黄文仪	青灯影里萧疏树，雪后风微气吐氛。醉倚玉楼频赏望，横吹铁笛叫寒云。
梅，二十首之十七	黄文仪	冰姿铁干水云隈，日日寻芳探几回。踏遍双鞋香迹冷，风霜历尽始春来。
梅，二十首之十八	黄文仪	冲寒傲雪本来身，老干横开数点春。洁白最宜松竹伴，幽馨应不染风尘。
梅，二十首之十九	黄文仪	嚼蕊和花带雪餐，清香气味沁脾肝。藐姑不食人间火，饱受风霜炼玉颜。
梅，二十首之二十	黄文仪	竹堂开处掩柴门，嚼蕊含香树树芬。会得花前三弄意，笛声吹破陇头云。
清闲	黄文仪	吸取清华露，如斟绿玉琼。心空秋月白，兴阔海潮生。欲与梅为友，常随鹤作朋。偶来松树下，侧耳听莺声。
瓶花	黄文仪	胆瓶斜插一枝香，雨意风情贴处详。好与如兰共芬馥，长帘不卷静留芳。
闲居杂咏，二十四首之一	黄文仪	山耸千重绿，堂开一镜明。读来书几卷，坐到月三更。
闲居杂咏，二十四首之二	黄文仪	滴滴三更雨，萧萧五夜风。衾寒惊梦觉，煤烬落残红。
闲居杂咏，二十四首之三	黄文仪	月落江含白，更残雾卷风。烟消天气赤，海日一轮红。
闲居杂咏，二十四首之四	黄文仪	好鸟时时过，柴门日日关。苔青从雨长，花闹任莺喧。
闲居杂咏，二十四首之五	黄文仪	雨后添诗兴，花前破笑颜。知音千古少，得趣一心欢。
闲居杂咏，二十四首之六	黄文仪	适意诗千首，忘情酒几杯。酣歌邀落日，索笑对窗梅。
闲居杂咏，二十四首之七	黄文仪	意可香初爇，多情月照人。梦游非有待，随意上牛津。
闲居杂咏，二十四首之八	黄文仪	吐尽英雄气，牢骚语不平。此心长炯炯，剑气九秋横。
闲居杂咏，二十四首之九	黄文仪	月过山移影，风来韵有香。曲栏花正吐，一院露华凉。
闲居杂咏，二十四首之十	黄文仪	迸下湘帘影，烧香坐月明。剑光腾匣白，寒气与秋清。
闲居杂咏，二十四首之十一	黄文仪	桂雾沉沉碧，茶烟缓缓腾。诗情江海阔，心事玉壶冰。
闲居杂咏，二十四首之十二	黄文仪	妙得鹅群趣，横斜任意挥。绿笺书去后，草法几人窥。
闲居杂咏，二十四首之十三	黄文仪	香雾风斜卷，茶烟水碧烹。梦中应化蝶，晓起爱流莺。
闲居杂咏，二十四首之十四	黄文仪	明月窥窗照，清风入户来。篆云抽缕缕，帘雾暖如煨。
闲居杂咏，二十四首之十五	黄文仪	日落沉西屿，风微入暮云。断霞千里碧，散作九霄文。
闲居杂咏，二十四首之十六	黄文仪	霜寒黄叶地，日暮碧云天。坐爱斜阳景，晴岩起夕烟。
闲居杂咏，二十四首之十七	黄文仪	秋水连天碧，红云接地阴。凭栏时一望，岛屿共浮沉。
闲居杂咏，二十四首之十八	黄文仪	波影摇江树，朝阳出海门。归舟何处客，款乃一声闻。
闲居杂咏，二十四首之十九	黄文仪	蟹眼声初咽，跳珠雪乱翻。清神与涤兴，玉水洒灵源。
闲居杂咏，二十四首之二十	黄文仪	铜漏随风永，青灯照夜长。恍然如有悟，星斗尽文章。
闲居杂咏，二十四首之二十一	黄文仪	梦中游八极，悟景到三天。始探蓬壶事，翻惊日似年。
闲居杂咏，二十四首之二十二	黄文仪	奥室门谁启，沉思妙入神。潜心生慧业，妙悟见天真。
闲居杂咏，二十四首之二十三	黄文仪	理绪重重折，文思缕缕开。清机相引处，悟景豁然来。
闲居杂咏，二十四首之二十四	黄文仪	若有神阴告，都缘思虑深。欲穷三圣业，须尽一生心。
溪泉	黄文仪	行到前溪乱石间，流泉漱玉韵潺潺。一声飞鸟松林外，云坠波心月在山。
学道	黄文仪	学道须参窍妙禅，要凭慧业了机缘。情尘不断高于岳，心镜长明光在天。
晓日	黄文仪	晓日未升云气重，轻雺薄霭醉芙蓉。山因寒瘦犹如睡，花为烟迷看似慵。飞鸟鸣时欹叶坠，幽猿啼处密林封。棱棱霜彻衣衾冷，梦醒神清午夜钟。
醒来	黄文仪	竹外风泠韵似钟，醒来夜色月明中。空山尚有叶干落，老干都经雾暗封。炉火细添香欲袅，兰煤剔尽蕊开浓。半床经卷无穷业，坐对银缸气肃恭。
醒来，四首之一	黄文仪	屋角云堆墨，江阴日坠红。天低垂岸阔，树暗觉烟笼。炎地寒无雪，疏林籁有风。月高惊梦起，两鬓乱如蓬。
醒来，四首之二	黄文仪	月隐江天树，风吹海国云。断霞成散绮，归雁带斜曛。枫落千山瘦，潮平两岸痕。氤氲香满座，雅爱爇思闻。
醒来，四首之三	黄文仪	暮色苍然来，前山雾气埋。冷风侵暖榻，淡月照高台。独鹤云边至，孤鸿海上回。岁寒珠树好，留汝共徘徊。
醒来，四首之四	黄文仪	睡觉思懵懵，空山响夜蛩。湘帘筛淡月，竹树战悲风。鹤岂离矰缴，鸿应脱网罿。乘桴如有意，一叶任西东。
禅关	黄文仪	物趣由来妙入禅，当空一印印千川。夜钟冷击山头月，万壑松萝起暮烟。
斋中闲居，二首之一	黄文仪	茅屋萧然静不哗，幽居何物作生涯。数枝黄菊闲时酒，一炷清香醒后茶。妙理细观如有悟，狂吟无意学名家。寻诗写兴供吾乐，入夜梅梢桂月斜。
斋中闲居，二首之二	黄文仪	绿树侵檐竹绕庐，萧然还似野人居。霜棱梅吐千条白，露冷枫飞几叶疏。雁阵冲寒过极浦，雪花带雨落前除。地炉松火钟敲夜，斗酒孤灯读汉书。
罗浮梦，二首之一	黄文仪	江头千树月黄昏，香满梅花欲断魂。缟素仙人来入梦，瑞烟笼罩枕娇云。
罗浮梦，二首之二	黄文仪	娇云坠砌玉姗姗，缟袂相将梦里间。忽觉霜华飞满地，寺钟远听韵闲闲。
题吴希周百蝶图	黄本渊	蠹脱人惊幻，丹青幻益嘉。成群翻绿草，逐队醉红花。带雨香须媆，迎风粉翅斜。一畦蔬叶化，四季彩衣夸。逸兴来韩客，诗情忆谢家。双双分燕尾，恰好试春纱。
重阳日同友人游海会寺席上分韵拈得禅字	黄汝济	昔拟馆娃今礼禅，楼台钟鼓尚依然。为乘豪兴酬佳节，暂憩丛林净俗缘。地久莫寻藏蟒穴，庭空犹见散花天。与君话尽兴亡事，半是诗狂半酒颠。
赠陈握卿壬戌（1802）年邀众呈禁南北义冢积弊勒石示文于城前	黄汝济	山鬼跳梁惯逐群，奇横何不畏苍旻。拽牌盗石为生计，穿穴谋金趁落曛。剗草牧牛荒古冢，移尸卖地废孤坟。多年积弊君除禁，城北城南勒示文。
九日偕友人登八卦山	黄清泰	海色天容一镜描，仙风拂拂袂飘飘。千秋艳把龙山酒，七字吟成鹿港潮。地势长蛇宜据险，民情哀雁怕闻谣。太平须悟边防重，半壁东南翼圣朝。
大甲溪	黄清泰	赴海水性急，截流山势横。忽然穿峡出，终古作雷声。翻石沙俱下，危船鬼欲争。谁能任巨济，用此愧平生。
水沙浮屿	黄清泰	云根不坠地，牢落东山头。天风与海水，争激怒生疣。断鳌足簸扬，支祈任沉浮。状若银河翻，回星漂斗牛。又若乘杯渡，一粒乱中流。山水有常性，动静安足求。呼龙与之语，掀髯嗔我尤。静极而动生，天地一浮鸥。大笑挥龙去，浮沙云未收。
西螺旅店早饭	黄清泰	鞭梢拂破曙烟轻，茅店初开火尚明。竹径雾深来雨点，蔗林风起作潮声。且看薄醉三杯后，又得新诗几韵成。堪笑封侯班定远，原来也只一书生。
乌水溪	黄清泰	闻道此溪水，源头高且清。末流趋污下，本体失澄明。淘汰人功尽，冲融天质呈。沧浪歌记取，勿易濯吾缨。
送邑令杨蓉初先生归养	黄清泰	信是真儒自有真，济时循吏旧词臣。方隅措置关元气，宦海论交遇古人。万物正深甘雨望，一官难系白云身。点苍山下灵萱寿，东国棠枝共好春。
宿猫雾戍田家	黄清泰	行役猫雾戍，驻马看秋光。天外碧山碧，地上黄云黄。云黄稻已熟，家家刈获忙。笠子团团月，镰钩皎皎霜。打禾苦且乐，歌声何悠扬。饁担罗田畔，妇媚依土旁。儿童四五人，裸走拾穗狂。贪看不觉久，瞑色催夕阳。一叟前致词，止我宿田庄。竹桥通柴门，灯火明草堂。殷勤具鸡黍，从者饫酒浆。主人为我言，今年去年强。谷额幸不蚀，米价闻颇昂。看看收成后，旧债一半偿。意适笑言洽，称醉还倾觞。卧我新竹榻，茵铺稻藁香。清绝无尘梦，一枕游羲皇。天明辞上马，简书心不遑。中途回首望，竹树烟苍苍。
望玉山	黄清泰	浮岚高卷日初生，一片晴光照眼明。积雪不消三伏后，层冰常讶四时成。疑他匹练非吴市，遮莫胥涛向越城。大璞已教天地凿，山灵稳卧不须惊。
咏西螺柑	黄清泰	人烟寒处点秋光，火齐星星艳夕阳。材足抗衡唯佛手，妙能分润到诗肠。饶金便觉无酸态，怀玉端宜作冷香。莫羡洞庭千万树，西螺洲畔摘轻霜。
咏西螺柑	黄清泰	逾淮化枳笑区区，试问江南有此无。书字从甘名不愧，医人消竭病全苏。梨虽清品难为偶，蔗亦长材惜太粗。今日孙枝传遍处，丰裁不减味微殊。
观岸里社番踏歌	黄清泰	耳不垂肩不威仪，直竹横木与撑支。齿不缺角不丰姿，轻锤细凿为琢治。番人奇嗜诸类此，黔者为妍皙者媸。獉獉而游狉狉处，半耕半猎贪娱嬉。冬月兽肥新酿熟，合社饮酒社鬼祠。酒半角技呈百戏，琴用口弹箫鼻吹。雄者作健试身手，雌者流媚夸腰肢。距跃曲踊皆三百，鸡冠断落鸦鬓欹。舞罢连臂更踏歌，歌声诡异杂欢悲。乍闻春林咔莺燕，忽然秋冢鸣狐狸。酒缸不空歌不歇，落月已挂西南枝。我抚此景转叹息，此辈蠢愚忠义知。昔曾随我砍贼阵，惯打死仗心不移。朝廷设屯有至计，莫听奸民鱼肉之。
文石书院偶成	黄瑞玉	一来澎岛掉孤舟，文石书斋院宇稠。道上沙堤随地拱，门前翠岫隔山浮。夜灯红处书声朗，春水绿时诗景幽。自笑才疏无善状，忝居此席不胜羞。
恭记御赐平章台逆匾额于澎湖天后宫	黄瑞玉	贞灵默运显鹰扬，靖奠南邦跻寿康。不尽石泉流化雨，无边云舰下慈航。王师一旅诛鲸赫，天语三章纪绩香。旧泽新恩盈蔀屋，青青杨柳带春光。
北上舟中即事	黄继业	孤舟来绝岛，万里望长安。江北秋风起，淮南暑气残。天空丹叶下，日落白鸥寒。回首东溟外，凄清月一团。
成均夜	黄继业	桥门两序列西东，海内论交剑笈同。几树乌啼深夜漏，一天槐落十围风。西京云物樽开处，南国文章烛剪中。独我鹪鹩枝漫借，数回高汉伫飞鸿。
斐亭听涛	黄缵	独坐幽亭百感生，天风吹下海涛声。凄情似鼓湘灵瑟，激烈疑弹赵女筝。潮信好逢秋八月，客心无奈夜三更。此君还助潇潇响，潘鬓愁添白几茎。
赋得已凉天气未寒时得凉字五言八韵	黄联璧	已是清秋候，连朝觉早凉。人心寒未戒，天气暑初藏。玉露沾珠箔，金风度画堂。绮罗纔欲换，刀尺且休忙。纸薄窗微透，纱轻帐细扬。蟾光都一色，雁影自成行。绿叶还经雨，黄花渐傲霜。会看交冷节，处处授衣裳。
澄台远眺	黄通理	高台百尺雄台阳，倔起层霄空四仿。乘兴登临一以眺，澄怀远瞩天开张。环山作屏镜沧海，层城峻壑如金汤。俯瞰平泉斐亭外，渭川千亩森篔簹。循磴缘梯腰脚健，拨云披雾精神强。襟带鲲身萦鹿耳，虎门鹭屿南北当岩疆。更上一层凌绝顶，齐州数点烟微茫。荡胸不知东海阔，极目始信秋天长。鸿蒙辟后水东注，涓滴会归百谷王。蓬莱清浅信有以，激浪冲沙成堤防。赤崁城西海变路，安平不用一苇杭。风帆沙鸟时出没，西屿霞彩照屋梁。远树如针林如荠，渔舟唱晚归渔庄。会须一览众山小，魁斗卓立孙儿行。四顾踌躇足清旷，凭栏吊古悲沧桑。鸡笼以南打鼓北，延袤千里引领望。自入版图百年久，沐浴日月生辉光。钓龙台古今何在，越王故址成荒凉。美人去后麋鹿走，姑苏往迹怀吴阊。燕昭好士差足慕，自昔黄金招贤良。珥笔须与雅颂亚，灵台欢乐重赓扬。
壬辰（1832）春仲护送巡道周公抵澎抚恤赋呈二律，二首之一	黄金	我公奉命恤民艰，千里汪洋任往还。破浪冲风身不惜，咨寒问雨鬓先斑。灾黎得解颠连苦，海涘重沾渥泽颁。伫看天颜嘉远涉，恭膺纶綍擢朝班。
壬辰（1832）春仲护送巡道周公抵澎抚恤赋呈二律，二首之二	黄金	旌旗照耀海东瀛，洞悉嗷嗷待哺情。澎岛弹丸归指顾，海民环堵颂仁声。阳春有脚风先暖，春雨如膏日渐晴。末弁奇逢随骥尾，寰清如镜庆升平。
定寨望洋	黄骧云	此地当年旧战场，我来拾簇吊斜阳。城边饮马红毛井，港外飞潮黑水洋。一自云屯盘铁瓮，遥连天堑固金汤。书生文弱关兵计，贤尹经纶说姓杨。
