<begin>	1	人事类
6	上巳	元巳 袚沴 东堂 剑捧 油花 木兔 兰亭 曝药 石坛 绛枣 列爵 踏青 上除 招魂 南涧 觞随 薤露 钱龙 蕙亩 弹琴 金堰 青柯 陈肴 赐柳 濯秽 蚕市 华林 东亩 流杯 时泰 山阴 握兰 回流 祇社 晋谷 谷中 修褉 蠲疴 羽觞 疏闸 西林 曲水 气明 洛邑 袚褉 褉饮 赋诗 洛滨 水面 舞雩 浴沂 桃花浪 华林赋 和风暖日 采和胜事 韶光三月好 曲水传佳咏 袚除周典礼 褉洛 竹叶杯 曲水诗 野草闲花 工部高吟 褉事一时修 崇山记胜游 觞咏晋风流 水引春心荡 人去伤陈迹 鸦丛桑椹紫 花牵醉眼迷 春深忆旧游 蝶冗菜花黄
7	上元	灯市 火树 插柳 银花 九华 千炬 鹤焰 踏歌 火蛾 花衢 宝马 神灯 星桥 灯楼 传柑 珠树 七宝 百枝 龙灯 望月 面玺 酒市 香车 佛火 游子 家家 罗绮 灯火 莲烛 冠盖 千门 月影 风烛 翠袖 月光 宝车 火城 佳人 处处 管弦 笙歌 星灯 轮蹄 九陌 灯光 鳌山 坛车 灯焰 银烛 花市 竹歌 长春国 笙歌 千点火 灯万盏 春富贵 纱笼擎烛 金吾弛禁 鼓钟喧夜 柱舞 不夜天 锦绣中 一天星 月千家 夜风流 银鼎烧香 玉漏莫催 罗绮满阶 一天星斗 倾城游宝马 九陌连灯影 穿花丝管急 关河中外异 屏展挥云母 樯炬疑龙现 万井笙箫 匝路转香车 千门共月华 踏月马蹄轻 灯火上元同 帘垂晃水精 桥星讶鹤成
8	上元遇雨	阴寒 云生 云妒 密洒 无锦绣 此生此夜 闭门微雨夕 里巷稀灯火 寂寞 雨阻 雨昏 乱飘 少笙歌 行雨行云 远笛落梅风 亭台寂管弦 已无鞭石术 谩云妨赏玩 空有看灯桥 谁识润焦枯
9	上元遇雪	六出 嫩冷 看灯 失意 罗绮少 千里玉 万家 轻寒 飞雪 妨游 管弦清 一城春 压银花 似妨游子 雪深推响屐 独喜开金锁 彤云藏月窟 成鸾袖舞 玉树 如阻佳人 风急更吹灯 俄惊糁玉尘 绛雪锁星桥 化作兔园游
10	中元	良辰 蜂出 校籍 设斋 桂华 礼佛 庆月 蚁行 献果 稻熟 思亲 严祭祀 供大德 风光爽 将圆夜 地官降 大醮玄都 竖幡供佛 月色满身 云迎碧落外 敬追修 奉高真 气象清 正早秋 孟兰供 泛舟赤璧 制芰为衣 秋声入耳 章奏玉皇宫 暗虫依露草 银河低案户 坛滴槐花露 惊鹊遶风枝 玉露稍沾衣 香飘柏子风
11	中秋	〔与天文类秋月参看〕至晚 弦管 文晏 香屏 袁宏渚 通宵 杯盘 仙槎 歌扇 庾亮楼 风侵鬓 露和玉屑 彩幄神君 转篷行地远 一年逢好夜 微云消碧落 中分九秋夜 冷透肌 月射珠光 琼台仙女 扳桂仰天高 万里见清时 湛露泻金茎 占断一年明 风生惊叶坠 露重觉荷倾
12	元日	四始 三朝 元日 爆竹 苇索 湔裳 三元 五辛 春王 屠苏 松枝 藏帚 献鹊 飞凫 火树 正始 鬼丸 柏酒 花灯 新阳 新历 朔旦 献岁 开元 岁首 放鸠 翔鹄 灵花 履端 仙木 椒觞 金胜 首祚 初阳 元正 祭春 正旦 春初 称觞 祈谷 椒枝 柏叶酒 德新在木 人间迎岁改 南陌祥光紫 松应添岁寿 火官陈禹玉 贺寿 设经 柏叶 五辛盘 斗建回寅 天上应星回 东郊瑞霭青 梅尚隔年花 司历贡尧蓂 人心新岁月 花落梅心老 春意旧干坤 草青麦意新
13	元旦立春	物始 辛盘 献岁 彩燕 春至 春头 柏叶 迎春 土牛 阳生 新阳 初阳 三元首 斟柏酒 蓝尾酒 斗杓易位 金杯浮柏酒 画鸡岁日 端月初临候 首岁 新岁 一岁初 献椒觞 蓼芽饧 阳律飞灰 玉管动葭灰 彩燕表年春 新阳已届辰 柏酒和菽酒 缀条花剪彩 未肯欺残雪 辛盘与菜盘 插户柳生烟 何当占旧年
14	立冬	小春 地冻 水德 黄云 闭蛰 祁地 阳月 水冰 霜威 丹鸟 始裘 迎寒 玄冥 北陆 习射 破柑 祈年 青灯 雀化 燋糟 暖炉 回暖 池冰 上冬 除气结 青女 应钟 涤场 尝稻 讲武 炉火 虹藏 黍膳 饮酒 惊寒 檐雪 良月 羽音调 杀羔羊 玄冥令 西陆饯 山露骨 貂裘白 斗杓建亥 白帝停西旆 秋谢三更雨 寒蹊径 青女霜 北郊迎 水生皮 兽炭红 日驭移房 元冥接北郊 寒随一夜风 北户移扉日 山川形悴色 叶尽千山瘦 南郊向帝时 草木带愁容 霜严百草干
15	立春	春幡 彩燕 土牛 饯寒 木德 葭飞 腊酒 迎暖 生菜 葭管 初阳 斗巧 彩胜 椒觞 春蝶 迎气 条风 花胜 辛盘 逗寒 剪旛 果盘 残雪 迎春 一气 泥牛 缕银 栽红 青帝 红叶 春头胜 三阳至 迎水德 回木色 金花胜 三阳 钗燕 剪彩 晕碧 东君 青杨 腊尾杯 万物新 表农祥 满梅梢 柏酒杯 留腊雪 钗头燕 斗建寅 史官谒 风渐暖 示早晚 农祥正 竹管飞葭 满谷和风 醉春风 陌上牛 物交泰 天子迎 日初暄 歌青阳 斗柄东 玉盘呈果 半窗晴日 风消积雪 女工翻巧 宫花插帽 日影飞花殿 有蛰皆思旧 江山新气象 池上莺声早 月动游尘 农事催耕 园甲堆盘 风纹积麋池 无荄不欲萌 草木旧精神 风前草色初 风光随处好 细风先动柳 木梢寒未觉 景色一翻新 残雪不藏梅 地脉暖先知
16	立秋	暑退 白云 白帝 露下 凉生 金茎 蓐收 风高 灏气 鹰击 叶落 西部 草衰 玉露 乘帨 三伏尽 金茎露 吟暮景 商声劲 火威退 凉风 貙刘 火流 金德 莲谢 金风 竖竿 一叶凋 玉宇风 赋秋声 爽气高 凉风生 风初起 暑威淡 燕除巢 荷淅沥 闻急竹 荷翻雨 莎根蟋蟀 江山改色 蚊亡虫枕歇 露已浓 天气清 鸿出塞 月微茫 厌纤罗 燕引雏 棱稗蜻蜓 草木催容 雕鴞天高 玉律鸣秋 秋风生桂 半廊月白 安仁感兴 今宵露白 西风树老 塞外孤鸿入 西风蝉已老 金风荡暑 夜露栖林 一叶桐飞 宋玉悲秋 此日风凉 夜月凉深 枝头一叶飞 夜月燕将稀 金气晶天宇 律转商初应 霜信初传雁 秋光凝翠岭 商声战海银 天高火不流 风声已报蛩 凉意起梧桐
17	立夏	修景 犹和 春归 丹鸟 火德 麦秋 长天 渐热 暑至 熏风 南郊 梅雨 葵日 芍药 梅黄 薄暑 春渐去 杓向巳 莺犹在 日催酷热 熏生殿阁 老却流莺 槐风 樱桃 麦熟 闲天 日初长 风已南 葵又开 气尚清和 斗指东南 新闻蝼蝈 炎帝执衡 东君休布令 风光初变换 郊原浮麦气 中吕星杓转 律转熏风始 蝶恨三春别 祝融司节 赤帝已当权 天气尚清和 池沼发荷英 南郊彩仗新 杓回火德新 花惊一夜空 律旋梅雨候 气润麦秋天
18	伏	亢阳 老火 骄阳 火炎 六月 火升 金藏 俱署 黍金 畏景 金伏 三爽 炎炽 火盛 畏暑 泛舟 赐冰 煮茗 避暑 荐瓜 汤饼 磔狗 烦溽 汉泽 闲窗 紫李 乌纱 伏阴 挥箑 摇扇 劳酒 寻凉 赐肉 麦瓜 炮羔 赫曦 秦祠 小簟 黄瓜 白葛 赐羹 锦凉棚 夏秋交 村落美 怀归肉 苔花雨润 六尺簟铺 奏祠御火 金行不胜火 割肉 碧筒酒 金火伏 道衣凉 避暑杯 薤叶风凉 一时扇握 河溯会饮 夏令已交秋 干坤方火盛 人间多苦热 清谈停玉麈 进饼随荆俗 宇宙觉金藏 天上没微云 雅曲弄金徽 炮羔忆汉人
19	守岁	守夜 绿蚁 隋客 三鼓候 沉香燎 轰鸣竹 嗟岁暮 殽具送迎 围炉不寐 寒辞去冬雪 驱傩 红炉 楚俗 五更钟 爆竹声 听颂椒 喜天开 桃符更代 爆竹惊眠 暖带入春风 迎春朝剪彩 不眠须待旦 共饮屠苏酒 斟酌分岁酒 守岁夜颁银 痛饮共迎春 频传琥珀杯 熨贴拜年衣
20	社日	报功 反始 后土 结宗 卜昼 鼓吹 夏松 释奠 封土 松榆 停针 赛田 簠簋 主阴 洛水 勾龙 设壝 农桑 治聋 商柏 祈农 方坛 松柏 击鼓 卜稼 幢幡 报本 香山 日暖 村醪 桥下 割少 村落 鸡豚 家家酌 鸿尽去 赛田鼓 丁家社 寻巢燕 风和 社肉 坛边 分均 岁时 箫鼓 处处歌 燕初来 祀肉鸦 二月天 唤雨鸠 吹筒捶鼓 南亩田功作 灵祇依古树 枫林社日鼓 万里开耕稼 高梁新有燕 圣主虞忘本 宰肉分杯 东部社酒香 醉叟倚村童 茅屋午时鸡 三时顺雨风 细柳早闻莺 农民重报恩
21	长至	宝鼎 迎长 新阳 阴极 阴伏 献履 黄钟 来复 亚岁 阳生 阳升 吹葭 短晷 望气 昼短 寒威 书云 管灰 鲁台 寝兵 赤豆 八能 开荔 占赦 豆麋 微阳 迎寒 宵长 春信 量日 官线 尧历 调历 绛衣 三义 放梅 断囚 云物 梅花 缇室 履表 绝事 一阳生 添弱线 灰已动 视日晷 红线初添 鲁观占祥 芸草 葭灰 袜铭 宁身 群阴伏 动浮灰 晷初长 占丰年 黄钟乍转 周家视祲 梅传春信 一阳来复 日行北陆 天根转处 金堤催柳 应律三阳首 天心半夜子 角弄寒声 万物始生 春到南枝 宫线添时 仙苑破梅 朝天万国同 道脉一分阳 八荒开寿域 星见方腾昴 无酒味方淡 候晓从缇室 喜动儿童色 一气转洪钓 阴穷始动阳 太音声正稀 迎长验绣文 欢传父老声
22	重九	三秋 年年 陈迹 佳节 龙沙 习射 插萸 食饵 紫茱 狂歌 九日 处处 旧游 重阳 凤岭 谈经 采菊 题糕 黄菊 痛饮 画堂 落帽 衣夹 菊酒 授药 把酒 酩酊 木落 江枫 插菊 龙山 金菊 渊明赋 金盏 浮杯 登高 茱囊 簪花 佩萸 登临 天寒 篱菊 看萸 蓝水 银觥 子美诗 乌帽落 秋已老 紫萸佩 骚人兴 玄猿哭 乌纱帽 今夕醉 授衣月 败叶飞 白衣来 碧萸香 日将沉 黄叶飞 陶令家 白鹤来 绿蚁杯 一时情 落帽辰 寅花吐 乌帽落 菊花期 红叶黄花 一声云雁 黄金花伴 汉武横汾 花香泛泛 紫萸插鬓 登高逢九日 桑落酒 白衣绿蚁 几朵霜花 红叶树间 刘公戏马 客醉纷纷 细菊浮觞 吹帽任斜风 篱根菊始绽 宫女佩茱日 日晚鸦争宿 野色生新黍 同醉菊花酒 尽喜登高宴 瓮面酒新篘 参军落帽时 天寒雁叫霜 秋声入暮钟 缓掉木兰舟 谁为落帽郎
23	旅中寒食	岭外 戍楼 客情 异香 觅路 途中 江浦 归梦 故国 怀乡 临高 桃李 无家 马上 穷途路 故乡有梦 别地看花 归心飞鸟外 无家对寒食 洒泪 关山 有梦 途中 杜宇声 新火伤心 异乡闻乐 乡泪落花前 有泪仰金波 飘泊梨花雨 故国邱坟在 追随杏叶风 他乡祭祀同
24	除日立春	寒尽 送腊 腊酒 残岁 腊尽 暖回 迎春 春盘 新年 春来 新阳 旧岁 一日 送故 将终日 消旧酒 一夜腊 一岁将终 岁尽今朝 物以终为始 早岁 新春 两年 迎新 启始时 对春风 两年春 三春启始 春回此日 人从故得新 迎阳朝剪彩 酒醒笔花老 犹残一日腊 守岁夜倾银 诗成草梦新 并见两年春
25	除夜	迎新 击鼓 爆竹 行傩 岁别 列炬 馈岁 烧灯 屠苏 分岁 春回 奠盘 惜旧 梅素 终年 共坐 今夕 闲语 饮酒 岁尽 杯盘 守岁 岁华 送米 列炉 迎新 烛红 残腊 孤灯 明年 不眠 藏钩 星回 灯烛 迎春 人事 开筵 听角 寒灯 更阑 椒花 烧爆竹 一年尽 人欣明日 寒杯送尽 坐消残腊 今宵光景旧 岁鼓 腊尽 柏酒 写桃符 四季终 我恨今宵 曙角吹回 伫待明年 来日岁时新 古今因此尽 不辞加一岁 酒泛山杯绿 腊带吟愁去 残灯和腊尽 闺人裁柏叶 新旧逐时分 惟喜到三春 梅开水国红 春随笑面回 晓角带春来 雅子画桃枝
26	清明	改大 桐华 进火 新火 茶乳 走狗 风光 留饧 试衣 榆火 新烟 温风 烛饧 啼鹃 月色 钻火 冷粥 冷灶 紫燕 莺声 柳眠 柳花 紫陌 浅草 百花 淡烟 调马地 饧粥冷 莺自语 新茶 春城 黄鹂 游子 花落 榆荚 绿杨 淡云 万卉 微雨 养花天 腊烟新 雨初晴 梨花雨 花如火 莺斗巧 莺舌巧 梨淡白 榆柳火 龙蛇蛰 人歌人哭 秋千呈巧 柳絮风 柳似烟 蝶飞忙 燕身轻 柳深青 梧桐花 草木柔 花落花开 蹴踘争嬴 景铺诗句 烟和淡翠 梨花淡淡 雁归紫塞 榆烟杏仁 惊花春正暖 燧火开新焰 红杏难藏火 人在醉乡 风卷残花 野草青青 火钻青枫 柳絮梨花 车马雨初晴 桐花发故枝 垂杨不禁烟 清歌邀落日 白鸟窥渔网 日暖输蹄路 妙舞向春风 青帘认酒家 风翻锦绣尘
27	寒食	禁烟 焚火 画鸭 歌吹 绣陌 绮罗 熟食 藏烟 斗鸡 拜扫 香车 车马 彩索 紫陌 美景 芳草 拜墓 厨烟 疾风 花舆 秋千 传烛 麦饭 宿草 纸钱 红球 芳衢 良辰 垂杨 出城 燧火 冷雨 蓝酒 蹴踘 飞花 榆烟 新坟 饧粥 榆钱 红杏 上冢 澄火雨 红粉女 蓝尾酒 花怕雨 山杏雨 芳草地 烟初冷 逢寒食 杏粥 绿杨 凭高 养花天 绿衣郎 蓼芽饧 柳依人 海棠风 杏花天 火自寒 叫杜鹃 桃千树 名园曲水 杜宇声中 远巷踏歌 野树啼鸦 榆柳迎新火 留饧和冷粥 紫陌留香毂 雨一犁 暖日和风 棠梨花下 隔吹管 颓垣荒蔓 龙蛇隐旧烟 出火煮新茶 芳尘扑秀衣 草绿唯供眼 松柏卬山路 厨冷烟初禁 花红只笑人 风花白帝城 榆寒火自新
28	寒食雨	客愁 禁火 花色 花惨 红杏曲 寒食雨 妨拜墓 魂断 妨游 云际 人愁 绿杨深 花信风 阻游人 滋榆荚 无车马 连朝雨 闲蹴踘 侵阶草色 桃火湿不灭 烟湿秋千索 阴云花减色 湿纸钱 绝管弦 昨夜风 锁秋千 满地梨花 柳烟滋更深 泥壅蹴踘场 春日水还东 不见红球出 谩有杯盘客 那论彩索飞 应无拜扫人
29	端午	浴兰 宝篆 结庐 竞渡 赤符 天中 九粽 角黍 采艾 虎艾 斗草 灵符 采药 辟邪 朱索 地腊 五丝 香蒲 蓄兰 龙舟 龙镜 烹鹜 菰叶 筒粽 穴枕 赐衣 蒲觞 泛舟 令节 兰汤 踏草 尧樽 茧彩 枭羹 贡枭 稻花 粉团 御珠 系缕 艾粽 系臂 佳辰 艾酒 佩符 楚粽 珠囊 长命缕 行快马 斗百草 系彩线 黍包金 千古事 延寿酒 一天梅雨 羽客传符 赤灵符 挂艾人 缠五丝 夺锦标 壶泛五 一时情 辟邪香 千里楚江 仙翁采药 三年艾叶 丝缠玉臂 五蓂开瑞荚 蓂草开金带 遥怜壮夫臂 身随彩丝系 艾叶成人后 九节菖蒲 符插云鬓 百草开香茗 榴花绽绛裳 也系女儿丝 心与绿蒲清 榴花结子初 细葛含风软 鱼腹灵何在 村远孤烟迥 香萝叠雪轻 龙舟曲谩喧 溪昏竞渡迟
30	蜡腊	清祀 劳农 嘉平 纵吏 迎气 持椒 祠彘 清麴 索飨 画虎 熏肉 始福 小岁 鸣鼓 祭啬 祭兽 晨吹 报功 赐药 磔鸡 银罂 和幽 迎猫 藏板 卫凶 升朝 磔鸡 移民 荐禽 冬酿 梅破 祀灶 祀五祖 禾归窖 商人典 银铛捧药 猎兽逢良旦 梅腮传腊信 劳民休庶务 柳舒 司神 祭百神 酒满杯 夏氏仪 素手簪幡 吹豳属介辰 柳眼漏春光 报蜡享群神 干坤催短鬓 宴礼非迎气 劳农追旧礼 风雪薄空山 司神为报功 纵吏踵前规
<end>	30
<begin>	31	游眺类
1	山行	断崖 奇峰 松门 前途 好景 虎迹 峻蹊 曲折 蹬滑 野鸟 石磴 千峰 绝壁 叠嶂 石路 峻岭 寒驴 樵声 崇岭 跻攀 山幽 山花 云林 万木 莓苔 水远 茅门 瘦马 红日 蒿台 疑无路 诗句 惊磴滑 啼猿曙 承屐齿 烟溪暗 木落 霞明 草径 短僮 白云 石室 别有山 画图间 怯山幽 古桂秋 濯缨尘 云岭寒 山掩映 苍山解事 一径蜿蜒 千章秀木 山花有意 岩花点寒溜 危峰蟠鸟道 溪云常带雨 路崎岖 好鸟迎人 两山苍翠 一点飞云 野鸟留人 石磴扫春云 深谷富猿声 山木自含风 林深山鬼啸 白含云窦雪 未知真是岳 崖古蛰龙蟠 青补石门天 祗见半为云
2	冬望	木落 梅开 极目 稼穑 残云 黄云 野梅 岸梅 凭几 雁声过 丹青树 金包世界 云散远山 凝望 山川 北风 白草 陇麦 畦麦 倚楼 梅信来 水墨香 玉削楼台 池成明月 云卷四山雪 水声冰下响 琼楼增望眼 宿哺人迷径 落雁远沙渚 樵人归白屋 风凝千树霜 沙路雪中平 玉字快吟诗 归林鸟失巢 饥鹰噪野田 寒日下危林
3	早行	晓鸡 残漏 辔湿 宿鸟 漏急 月明 寒角 疏钟 衣单 邻鸡 更残 霜清 寺钟 带星 客路 孤犬 疏星 寒犬 曙风 矮僮 烟寺 茅店 寒露 银漏促 鸡催晓 城角 乘月 行装 蹇驴 落月 荒鸡 晓雾 瘦马 渔村 山城 冷云 玉绳低 雁唤秋 石店露 几处初钟断 露湿征衣重 陇云归雁断 关山半窗月 鸡声茅店月 野鸟时鸣灭 马蹄霜 半桥残月明 霜沾短镫寒 关树晓鸡鸣 风雨一声鸡 人迹板桥霜 残星似有无
4	江行	暮雨 举棹 野猿 潮声 客帆 维舟 江鸟 月色 白苹 夜泊 落雁 远波 极浦 岸头 岸花 云山 长堤 孤蓬 双蓬鬓 旧宿雁 红蓼 秋征 栖禽 轻浪 前林 船背 沙鸟 潮市 远树 满棹 一钓舟 起眠鸥 溪上石 一笛西风 翠竹白沙 长风送客 水近嘘寒气 漠漠帆来重 野旷天低树 渡头风 满船行客 黄鱼紫蟹 积雨浮舟 星残曳白芒 冥冥鸟去迟 江清月近人 山远疑无树 数声疑岸橹 万木千山路 藻密行舟涩 潮平似不流 几点别州山 孤舟尽日程 湾多转楫频
5	江楼晴望	虹收 远水 征帆 云敛 遥岑 去鸟 云水 吟情 天色 江乡 翠霭 倚栏 明霞 立鹭 残日 波光 断虹 野色 斜雁 风烟 眼界 水光 烟渚 斜阳 卷帘 远岫 来鸿 断云 云影 孤鸟 溪光 晴虹 岚气 烟消 林光 新蒲 霁云 山隐隐 虹影外 水拖长练 半山落日 悠悠烟浪 秋光 云破 溪色 细柳 雨浪 水粼粼 霓光中 山出画图 别浦轻烟 叠叠云山 薜荔雨除 虹收千嶂雨 静听波声急 数点渔灯小 水涵天影阔 风转云头敛 泥途无客滞 蒹葭烟尽 潮散半江天 遥观山色多 一钩帘月弯 山接地形高 烟消水面开 绿野有人耕 上下皆图画 干坤一镜奁
6	行乐	花村 名园 载酒 游山 步屧 雕车 拂石 寻花 竹间 频驻马 垂鞭袖 莲荡 胜日 踏青 玩水 携笻 玉勒 蹈花 看月 物外 细吟诗 弄笛船 携诗卷 纵横联句 十里青山 熟寻云水 行携桃杖 山堪布屐 无处不宜酒 胜概烟尘外 把酒杯 次第看花 半篙春水 饱听笙歌 归袅竹鞭 水已胜舟 有朋方解颜 新诗杖履间 偶随流水去 澹与暮云还
7	春望	晴云 江山 暖日 桃李 陌上 柳色 画图 云霞 浅紫 水光 倚栏 风日 弱柳 艳红 朱槛 桃花 花暗 城边 花香 诗句 罗绮 深红 山色 纵目 楼台 好花 浓绛 碧林 柳叶 鸥驯 家家柳 红锦黯 篱落厚 水嫩绿 干坤醉 宜图画 芳菲地 花似雪 红笛起 远水连云 处处山 绿罗新 桔槔低 花新红 世界浮 似管弦 落花村 草如烟 岛花飞 暖风催绿 花折艳红 落花无语 野店归山路 芳草碧千里 水暖春光外 天远水云淡 晴川乱柳色 草铺浓绿 芳草有情 危桥带郭村 夕阳红半楼 山明落照边 春深花柳妍 夜雨涨溪痕 草平天一色 烟姿浓淡处 风暖燕双飞 山色有无中
8	秋望	归云 一雁 蝉声 黄叶 禾黍 携笻 极目 碧山 落日 千山 秋色 白云 郊原 信步 倚楼 红树 新霜 黄云 枫叶 园林 蛩声 牧笛 红橘柚 篱菊静 禾半熟 群鸦乱噪 鹤盘远势 薄晚 绣树 雁行 芦荻 雁影 归舟 老蒹葭 渚莲愁 雨初收 一鹗狂飞 蝉曳残声 虫鸣短草 霜寒溪水瘦 残阳初过雨 黄叶溪边地 干坤秋满眼 稼穑铺千里 鸟破孤烟 天远野云痴 何树不鸣蝉 青莎雨外村 岁月晚惊心 烟霞散万重
9	郊行	小径 杖履 携笻 苔径 牧唱 草径 野路 前村 郊原 临水 枫林 樵歌 烟郊 江村 竹杖 幅巾 长堤 野意 沙禽 草短 草村 修竹 禾黍 疏畦 千百亩 萝阴合 情更逸 芒鞋 藜杖 幽草 岚光 野菊 麦深 涧水 怪松 牛羊 藤架 两三家 麦穗齐 兴何长 鸣坠叶 荷半卷 沿崖上 十里烟霞 烟横碧树 雨入荒畦 暗草熏苔径 气味闲中好 宿寒鸿 竹全疏 靠岸行 两崖禾黍 草带金沙 风来叶岸 青杨扫石矶 风烟野外佳 村向遥峰出 独立干坤大 行到水穷处 听莺红杏曲 溪明返照侵 徐行杖履轻 坐看云起时 驻马绿杨阴
10	斗草	撷翠 香郊 盈襜 幽馆 莲步 群英 赌胜 步香 名园 庭院 寻嫩绿 萦玉笋 光侵客履 一径岚光 品多因赌胜 莎茵 百草 争奇 拾翠 芳径 郊原 赏芳樽 赌金钗 色逼人衣 满郊烟翠 香满觉清浓 好把芳名数 酒含杯面绿 竟向幽堤采 色映茵铺草 懒将嫩绿排 衣惹坐中香 争从曲径寻 光连莲步人
11	晚步	整履 乘兴 策笻 纳凉 玩月 涧畔 杖履 眺望 夕阳 归鸿 杖藜 村路 落日 鸦投宿 犬吠竹篱 茅屋上斜照 乘风 林边 衣襟 吟哦 暮霭 落雁 赏月 柴门 幽林 萤曳光 鹤随苔岸 水烟生暮寒 平沙一雁落 风前灯易灭 搔头悲短策 泼泼莓苔迹 放怀当晚景 古木乱鸦栖 川上月难留 适意步青芜 移移草木阴 纵步过幽林
12	晚眺	落照 暮霞 归舟 瞑色 返照 远日 断霞 归鸟 倦鸟 秋光 归云 平芜 孤霞 斜阳 新雁 倦鸟 新月 残照 野火 孤城 暮钟 云山 灯光 秋月上 眠犊晚 落月 翠霭 残阳 归鸦 落霞 余霞 渔灯 远望 残角 风月 芦花 夕禽还 去鸟寒 日沉角 供野望 孤城暮 烟光薄 返照入江 云外垂虹 水浮落日 树藏秋色老 疏钟吟落照 风满楼 快人心 远树明 瞑色深 归云拥树 日边归鸟 山碍行云 禽带夕阳归 归路指平芜 牛羊归径险 天地浮元气 海气升孤月 野船明细火 鸟鹘聚枝深 山河散夕阳 岩姿起瞑烟 宿雁聚圆沙
13	野望	极目 晴后 水练 霁色 山色 芳草 云山 野水摇光练 平山行诘曲 凝眸 望中 山屏 晴岚 水光 遥山 风竹 遥山列画屏 小径夹葱青 春莺鸣古寺 烟草入平村
14	雪行	骑驴 耸眉 短僮 灞水 策杖 拥鼻 瘦马 蓝关 前村 林麓琼就 羊角飘飘转 昏埃埋故驿 锦飞千柳絮 冻袖新诗句 别浦 峰峦玉削成 鹅毛片片轻 积雪缟修途 羽化万银杯 寒林古画图
15	寻访	扶笻 过花 穷幽 步屧 溪桥 芳草 笻跋 载酒 穿花 青帘 移席 穿柳 选胜 吟鞭 野店 垂杨 篮舆 携朋 渡水 朱槛 投辖 远林 路长 布屐 静爱竹 携笻渡 临乱石 行不尽 芳草路难尽 杏园香扑扑 拟轮 小圃 溪边 杖藜 独寻春 信笔题 觅群芳 步还迷 绿杨村更深 柳陌絮纷纷 鸟语娇迎客 人逐轮蹄去 对酒去无语 花容笑引人 春从巾杖来 磨崖细有文
16	踏青	载酒 水曲 选胜 蜂蝶 策马 外 行吟 山河 闲游 燕莺 寻芳 桥边 缓步 香车 珠翠 绣屐 步步 罗绮 屐齿 临流 松下 纵赏 金堤上 落花天 红随辔 醉眠 游骑 芳菲 画桥 行行 壶觞 车轮 藉草 谷中 高歌 碧水边 芳草地 碧绕轮 皆有艳 宜斗草 三五来 风淡淡 马嘶垂柳 夹路好花 细数落花 花落帽檐 马蹄穷翠径 尽开花 好飞觞 纵横醉 草芊芊 鸟在疏花 临皋仙佩 缓寻芳草 草侵屐齿 酒旆指前村 慢寻花发处 步迷芳草径 翩翻红旆翠 花光随雨霁 立马千山暮 已过絮飞时 车驻绿柳阴 闪烁画桥新 草色共烟深 回舟一水香
17	晓望	登楼 月淡 卷帘 残角 远望 宿雾 轻烟 星河落 雁横塞 烟笼高岸 几点残星 倚槛 星疏 极目 晓钟 闲吟 归鸦 薄雾 晓色分 人倚楼 霞罩远峰 数声啼鸟 风霜严塞草 碧知湖外草 木杪星犹落 星月淡秋天 红见海东云 城头月渐低
18	避暑	脱巾 纨扇 口枕 调冰 竹林 露顶 纱巾 藤床 切藕 松径 披襟 亭台 松花 江风 沉李 幽兴 碧瓜 枕石 桑落酒 冰盘果 都无暑 炎暑去 散发 松竹 水酪 溪雨 浮瓜 繁阴 纹簟 漱泉 玉池冰 水殿风 却有秋 晚凉生 几竿新竹 吟增好兴 茂林修竹 绿竹挂衣 摇扇腕愁脱 井好能冰齿 玉骨冰肌外 一枕清风 涤尽烦襟 白石清泉 清风展簟 沾裳汗似淋 茶甘不上眉 纱厨竹簟中 北局清风足 竹深留客处 襟怀霜六月 西山爽气多 荷净纳凉时 枕簟雨三更
<end>	31
<begin>	32	庆吊类
1	吊亡	埋玉 迅景 挂剑 故人 零落 梁摧 鉴亡 梦楹 玉折 埋骨 九原 薤露 丹旐 沉珠 伤心 绝弦 往事 萧条 星暗 乌止 属纩 兰摧 招魂 千古 稼冰 青刍 星殒 委蛇 海外 寂寞 龙已化 玉埋土 坟三尺 泰山颓 人已远 江山在 魂不返 仙游 乘云 天涯 雕伤 榻依然 泪沾襟 泪数行 梁木坏 月空圆 星斗昏 气如生 骑鲸去 空典册 春已去 兰枯蕙死 花落水流 月坠九霄 郁郁佳城闭 空咏碧云句 化鹤归 尽丘坟 恨无穷 雨暗云昏 兰摧玉折 霜飞半夜 翩翩铭旐开 不逢琼树姿 流水生涯尽 精爽悲长夜 往事云千里 海外故人泣 燕人空市骨 浮云世事空 才华忆壮年 高名土一丘 天涯吊客来 楚客已招魂
2	祝寿	龟龄 称觞 佳气 诗酒 佳辰 南极 霞觞 尊黄发 干坤异 三洗髓 蟠桃开日 鹤筭 祝寿 欢声 笙歌 诞节 长庚 桃实 续紫芝 日月长 满添筹 古柏参天 秀似灵芝 仙药宁无种 宜佩长生籙 但祝无期寿 祇缘仁者寿 清如寒露 灵椿别有根 应为不老仙 唯焚不断香 宜尔炽而昌
3	贺生女	梦蛇 闺秀 巽索 祥光腾婺女 弄瓦 门楣 媊星 喜气应门楣
